Generation: 0

| chromosome                                                                                                                                                                                                                                           | train   | val   |     fitness |   id | parents      |
| [0.0, -8.03049589238238e-13, -2.535016229432962e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.098699957192684e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  114 | (111, 107) | 2.69346e+11 | 1.88778e+11 | 2.29062e+11 |

Generation: 15

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  122 | (95, 117)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  123 | (117, 117) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.0185668087816405e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  126 | (95, 119)  | 6.94174e+10 | 1.38324e+11 | 1.03871e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.015182309288007e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.843915587886222e-10] |  125 | (121, 107) | 6.18489e+10 | 1.4787e+11  | 1.04859e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.01806553942314e-15, 2.9334287896323562e-05, -2.0702132743603708e-06, -1.8213963154854826e-08, 9.82789572938636e-10] |  128 | (119, 107) | 7.68899e+10 | 1.36541e+11 | 1.06716e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.594419369261579e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  124 | (120, 107) | 9.09442e+10 | 1.23108e+11 | 1.07026e+11 |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4405333063581512e-15, 1.015182309288007e-15, 2.8705023460271527e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  107 | (104, 83)  | 1.48779e+11 | 1.51529e+11 | 1.50154e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4405333063581512e-15, 1.010992100628454e-15, 2.963241853313905e-05, -2.0126044496477104e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  127 | (107, 120) | 1.4498e+11  | 8.18145e+11 | 4.81562e+11 |
| [0.0, -8.062057699885632e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -1.9757511330356176e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  129 | (120, 121) | 4.74629e+11 | 1.83514e+12 | 1.15489e+12 |

Generation: 16

| chromosome                                                                                                                                                                                                                                              |   id | parents    |       train |         val |     fitness |
|---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3989653366776733e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  122 | (95, 117)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  131 | (95, 126)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.015182309288007e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  132 | (95, 125)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  133 | (125, 128) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  135 | (125, 95)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  136 | (95, 126)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  137 | (126, 122) | 6.94174e+10 | 1.38324e+11 | 1.03871e+11 |
| [0.0, -8.180171808568545e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  130 | (128, 123) | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.8264368242649845e-08, 9.843915587886222e-10] |  134 | (122, 125) | 4.70242e+10 | 2.16084e+11 | 1.31554e+11 |

Generation: 17

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  145 | (135, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  138 | (132, 133) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  140 | (132, 131) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  142 | (122, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  143 | (133, 131) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.138417546689276e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  139 | (135, 135) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9846833972600707e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  141 | (131, 122) | 7.24619e+10 | 1.34557e+11 | 1.0351e+11  |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3605843069275295e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.83677048515139e-08, 9.82789572938636e-10]   |  144 | (122, 95)  | 5.89544e+10 | 1.58979e+11 | 1.08967e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3989653366776733e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 3.0371531955263392e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  122 | (95, 117)  | 5.5148e+10  | 1.83703e+11 | 1.19425e+11 |

Generation: 18

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  145 | (135, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.113768159825731e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  147 | (145, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  146 | (145, 140) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  149 | (95, 140)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  151 | (145, 138) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  152 | (145, 140) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.831238696047904e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  150 | (142, 143) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.8607168188189542e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.8593142419753916e-08, 9.82789572938636e-10] |  148 | (142, 138) | 8.86371e+10 | 1.22347e+11 | 1.05492e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 3.0327265680710826e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.284397496043875e-10] |  153 | (95, 140)  | 1.62268e+12 | 1.87858e+12 | 1.75063e+12 |

Generation: 19

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  161 | (151, 145) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  154 | (147, 151) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  157 | (149, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  158 | (146, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  160 | (149, 95)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  155 | (151, 151) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  159 | (146, 151) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 3.0083753767342806e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  156 | (146, 147) | 6.22072e+10 | 1.51986e+11 | 1.07097e+11 |
| [0.0, -8.113768159825731e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.823489100748998e-08, 9.82789572938636e-10]  |  147 | (145, 145) | 5.06439e+10 | 1.98153e+11 | 1.24398e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.7021167078220086e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.009692749383674e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  145 | (135, 132) | 1.60891e+11 | 8.948e+11   | 5.27846e+11 |

Generation: 20

| chromosome                                                                                                                                                                                                                                             |   id | parents    |       train |         val |     fitness |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  161 | (151, 145) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.0185753219242386e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  169 | (158, 155) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  164 | (158, 160) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  166 | (157, 160) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.070894098526882e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  168 | (154, 160) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.092740841056688e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5753458584336175e-15, 1.010992100628454e-15, 2.9293190195413085e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  154 | (147, 151) | 1.30933e+11 | 1.24823e+11 | 1.27878e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.966298759694023e-05, -2.085738050325371e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  163 | (158, 154) | 1.66513e+11 | 1.37012e+11 | 1.51763e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.4291252160937287e-15, 1.0030742484314451e-15, 3.074794738603756e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  167 | (161, 160) | 5.64838e+10 | 2.81683e+11 | 1.69084e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.6171160674311634e-11, -1.4714082451099048e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.7888300219628596e-08, 9.82789572938636e-10]  |  162 | (155, 161) | 6.6074e+10  | 3.87839e+11 | 2.26956e+11 |
| [0.0, -8.049251611076592e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 1.0285839185210173e-09] |  165 | (154, 154) | 6.56995e+11 | 2.28504e+12 | 1.47102e+12 |

Generation: 21

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  175 | (161, 161) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.0185753219242386e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  169 | (158, 155) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  177 | (166, 161) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 1.571381742452971e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  174 | (166, 164) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.070894098526882e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 1.4545181034654831e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  172 | (168, 164) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4234091876162632e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  161 | (151, 145) | 5.86486e+10 | 1.51604e+11 | 1.05126e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.5753458584336175e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  176 | (154, 169) | 8.62797e+10 | 1.25205e+11 | 1.05742e+11 |
| [0.0, -8.092740841056688e-13, -2.4838744398090567e-13, 3.2684664106051664e-11, 3.251697130153182e-11, -1.5753458584336175e-15, 1.010992100628454e-15, 2.9293190195413085e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  170 | (168, 154) | 1.30933e+11 | 1.24823e+11 | 1.27878e+11 |
| [0.0, -8.049251611076592e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.6586785483476112e-15, 1.010992100628454e-15, 2.893917329407361e-05, -2.1090840440549487e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  171 | (161, 154) | 6.37466e+11 | 5.93513e+11 | 6.15489e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9906712889937235e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 8.890919160727367e-10] |  173 | (166, 164) | 4.74879e+12 | 6.84124e+12 | 5.79501e+12 |

Generation: 22

| chromosome                                                                                                                                                                                                                                              |   id | parents    |       train |         val |     fitness |
|---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.2317046729851064e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  175 | (161, 161) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  179 | (175, 177) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]      |  182 | (174, 169) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
